,Category,sub_category,Sales,Quantity,Discount
5872,Office Supplies,Storage,59.76,1,0.0
5873,Office Supplies,Binders,108.08,7,0.0
5874,Office Supplies,Binders,9.540000000000001,3,0.0
5875,Office Supplies,Art,11.736,3,0.2
5876,Office Supplies,Binders,447.85999999999996,7,0.0
5877,Office Supplies,Paper,17.94,3,0.0
5878,Office Supplies,Appliances,245.88,6,0.0
5879,Office Supplies,Paper,192.16,4,0.0
5880,Furniture,Chairs,801.5680000000001,2,0.2
5881,Office Supplies,Paper,368.91,9,0.0
5882,Furniture,Chairs,885.528,9,0.2
5883,Furniture,Furnishings,28.28,2,0.0
5884,Office Supplies,Supplies,4912.59,3,0.0
5885,Office Supplies,Binders,14.352000000000002,3,0.2
5886,Technology,Accessories,179.97,3,0.0
5887,Office Supplies,Storage,42.76,1,0.0
5888,Office Supplies,Paper,45.68,2,0.0
5889,Office Supplies,Binders,25.06,2,0.0
5890,Office Supplies,Paper,38.432,1,0.2
5891,Office Supplies,Storage,21.568,2,0.2
5892,Technology,Accessories,81.57600000000001,3,0.2
5893,Office Supplies,Binders,2.78,1,0.0
5894,Office Supplies,Storage,99.87,3,0.0
5895,Office Supplies,Labels,44.400000000000006,3,0.0
5896,Office Supplies,Paper,21.400000000000002,5,0.0
5897,Furniture,Furnishings,71.12,4,0.0
5898,Technology,Phones,259.96,4,0.0
5899,Office Supplies,Envelopes,9.78,1,0.0
5900,Office Supplies,Binders,24.192,9,0.2
5901,Furniture,Furnishings,31.56,3,0.0
5902,Office Supplies,Paper,59.94,3,0.0
5903,Office Supplies,Paper,45.36,4,0.0
5904,Office Supplies,Paper,26.400000000000002,5,0.0
5905,Office Supplies,Labels,41.4,4,0.0
5906,Technology,Accessories,16.95,1,0.0
5907,Office Supplies,Binders,24.704,2,0.2
5908,Office Supplies,Appliances,59.699999999999996,3,0.0
5909,Furniture,Furnishings,14.52,3,0.0
5910,Office Supplies,Binders,104.184,3,0.2
5911,Office Supplies,Storage,46.53,3,0.0
5912,Office Supplies,Supplies,25.5,3,0.0
5913,Office Supplies,Storage,14.9,5,0.0
5914,Office Supplies,Labels,87.71,7,0.0
5915,Furniture,Chairs,199.764,2,0.1
5916,Office Supplies,Storage,94.6,4,0.0
5917,Furniture,Bookcases,4228.704000000001,6,0.2
5918,Furniture,Bookcases,2003.9200000000003,5,0.2
5919,Technology,Phones,209.96999999999997,3,0.0
5920,Technology,Accessories,659.9,2,0.0
5921,Office Supplies,Paper,110.96,2,0.0
5922,Technology,Phones,67.8,4,0.0
5923,Furniture,Tables,313.176,2,0.4
5924,Office Supplies,Art,22.959999999999997,7,0.0
5925,Technology,Accessories,1099.5,10,0.0
5926,Furniture,Tables,1215.92,8,0.0
5927,Office Supplies,Labels,7.31,1,0.0
5928,Furniture,Furnishings,8.92,4,0.0
5929,Furniture,Bookcases,87.21000000000001,3,0.5
5930,Office Supplies,Paper,15.552000000000003,3,0.2
5931,Technology,Phones,683.9879999999999,2,0.4
5932,Office Supplies,Storage,13.392000000000001,3,0.2
5933,Technology,Accessories,16.776000000000003,3,0.2
5934,Technology,Accessories,527.92,2,0.2
5935,Furniture,Furnishings,25.4,5,0.0
5936,Technology,Phones,177.48000000000002,3,0.2
5937,Technology,Phones,71.976,3,0.2
5938,Technology,Phones,95.992,1,0.2
5939,Office Supplies,Labels,13.216000000000001,4,0.2
5940,Technology,Accessories,435.84000000000003,12,0.0
5941,Office Supplies,Art,5.88,2,0.0
5942,Technology,Phones,211.168,4,0.2
5943,Furniture,Furnishings,6.28,1,0.0
5944,Technology,Accessories,95.1,5,0.0
5945,Office Supplies,Paper,25.92,4,0.0
5946,Office Supplies,Storage,48.84,4,0.0
5947,Office Supplies,Binders,25.9,5,0.0
5948,Office Supplies,Envelopes,42.68,4,0.0
5949,Technology,Accessories,299.96999999999997,3,0.0
5950,Office Supplies,Appliances,262.24,2,0.0
5951,Office Supplies,Binders,234.36,6,0.0
5952,Office Supplies,Paper,20.736000000000004,4,0.2
5953,Office Supplies,Art,10.5,5,0.0
5954,Furniture,Furnishings,23.968000000000004,2,0.2
5955,Furniture,Bookcases,521.96,4,0.5
5956,Office Supplies,Storage,676.55,5,0.0
5957,Office Supplies,Appliances,154.9,5,0.0
5958,Office Supplies,Envelopes,30.56,4,0.0
5959,Furniture,Chairs,770.3520000000001,3,0.2
5960,Furniture,Furnishings,21.12,4,0.0
5961,Technology,Phones,575.928,9,0.2
5962,Office Supplies,Appliances,7.78,2,0.0
5963,Office Supplies,Paper,123.92,4,0.0
5964,Office Supplies,Supplies,17.22,3,0.0
5965,Office Supplies,Storage,226.56,6,0.0
5966,Technology,Phones,107.88,3,0.2
5967,Office Supplies,Paper,81.98,2,0.0
5968,Office Supplies,Paper,104.85,1,0.0
5969,Office Supplies,Binders,8.704,2,0.2
5970,Office Supplies,Paper,19.92,4,0.0
5971,Furniture,Furnishings,43.019999999999996,3,0.0
5972,Furniture,Bookcases,240.78400000000002,1,0.2
5973,Office Supplies,Appliances,414.96,2,0.0
5974,Office Supplies,Storage,387.72,5,0.2
5975,Office Supplies,Storage,360.38,2,0.0
5976,Office Supplies,Paper,13.56,2,0.0
5977,Technology,Phones,552.0,10,0.2
5978,Furniture,Tables,429.90000000000003,5,0.0
5979,Office Supplies,Binders,32.06,2,0.0
5980,Furniture,Chairs,161.96,2,0.0
5981,Office Supplies,Storage,19.86,2,0.0
5982,Office Supplies,Paper,12.96,2,0.0
5983,Office Supplies,Paper,20.544000000000004,6,0.2
5984,Furniture,Furnishings,185.57999999999998,6,0.0
5985,Office Supplies,Binders,77.56,2,0.0
5986,Office Supplies,Storage,87.92,4,0.0
5987,Office Supplies,Paper,245.94,6,0.0
5988,Office Supplies,Binders,8.6,1,0.0
5989,Furniture,Bookcases,504.90000000000003,5,0.0
5990,Office Supplies,Binders,2357.4880000000003,7,0.2
5991,Technology,Phones,369.544,7,0.2
5992,Furniture,Chairs,184.752,3,0.2
5993,Office Supplies,Storage,64.96,5,0.2
5994,Office Supplies,Supplies,13.52,2,0.2
5995,Furniture,Chairs,458.42999999999995,5,0.3
5996,Office Supplies,Appliances,387.136,4,0.2
5997,Furniture,Tables,328.59000000000003,3,0.4
5998,Furniture,Chairs,338.352,3,0.2
5999,Office Supplies,Paper,25.92,4,0.0
6000,Office Supplies,Paper,91.36,4,0.0
6001,Furniture,Furnishings,87.96000000000001,3,0.2
6002,Office Supplies,Binders,5.214,2,0.7
6003,Office Supplies,Binders,12.294,1,0.7
6004,Furniture,Furnishings,19.76,4,0.0
6005,Furniture,Chairs,109.764,2,0.1
6006,Technology,Phones,128.85000000000002,3,0.0
6007,Furniture,Furnishings,127.94999999999999,3,0.0
6008,Office Supplies,Paper,68.52,3,0.0
6009,Office Supplies,Storage,74.94,3,0.0
6010,Technology,Machines,2548.5600000000004,6,0.2
6011,Office Supplies,Envelopes,271.44,3,0.0
6012,Technology,Phones,287.88,3,0.2
6013,Office Supplies,Paper,14.9,5,0.0
6014,Technology,Phones,4158.912,8,0.2
6015,Furniture,Furnishings,91.96,2,0.0
6016,Furniture,Furnishings,33.11,7,0.0
6017,Office Supplies,Paper,19.44,3,0.0
6018,Office Supplies,Paper,55.48,1,0.0
6019,Office Supplies,Appliances,91.92,5,0.2
6020,Office Supplies,Appliances,17.34,2,0.0
6021,Technology,Accessories,71.98,2,0.0
6022,Office Supplies,Envelopes,7.080000000000001,3,0.2
6023,Technology,Accessories,69.98,2,0.0
6024,Office Supplies,Appliances,646.272,8,0.2
6025,Office Supplies,Paper,10.368000000000002,2,0.2
6026,Office Supplies,Fasteners,8.4,5,0.0
6027,Technology,Phones,71.96,5,0.2
6028,Office Supplies,Art,18.48,2,0.2
6029,Office Supplies,Art,9.84,3,0.0
6030,Furniture,Chairs,239.24,1,0.2
6031,Furniture,Furnishings,21.12,4,0.0
6032,Office Supplies,Supplies,54.900000000000006,5,0.0
6033,Furniture,Furnishings,15.24,3,0.0
6034,Office Supplies,Appliances,19.567999999999998,2,0.8
6035,Office Supplies,Binders,310.39199999999994,4,0.8
6036,Furniture,Furnishings,42.599999999999994,3,0.0
6037,Office Supplies,Binders,113.94,6,0.0
6038,Office Supplies,Storage,129.92,4,0.0
6039,Office Supplies,Art,5.28,3,0.0
6040,Technology,Phones,859.2,3,0.2
6041,Technology,Machines,506.28,3,0.2
6042,Furniture,Furnishings,14.368000000000002,2,0.2
6043,Furniture,Chairs,314.352,3,0.2
6044,Office Supplies,Paper,27.888,7,0.2
6045,Furniture,Furnishings,238.15200000000004,3,0.2
6046,Furniture,Tables,692.9399999999999,3,0.0
6047,Office Supplies,Binders,16.146000000000004,9,0.7
6048,Office Supplies,Binders,1345.4850000000001,5,0.7
6049,Office Supplies,Paper,173.48800000000003,7,0.2
6050,Office Supplies,Art,57.75,5,0.0
6051,Office Supplies,Appliances,272.4,5,0.0
6052,Office Supplies,Paper,11.952000000000002,3,0.2
6053,Furniture,Furnishings,28.0,4,0.2
6054,Office Supplies,Binders,12.201,7,0.7
6055,Office Supplies,Binders,2.0679999999999996,1,0.8
6056,Office Supplies,Paper,83.84,8,0.2
6057,Office Supplies,Envelopes,11.36,2,0.0
6058,Office Supplies,Paper,36.4,5,0.0
6059,Technology,Accessories,27.968000000000004,2,0.2
6060,Office Supplies,Storage,142.04,4,0.0
6061,Office Supplies,Art,14.669999999999998,3,0.0
6062,Technology,Copiers,1199.96,5,0.2
6063,Office Supplies,Paper,12.600000000000001,3,0.0
6064,Office Supplies,Paper,17.94,3,0.0
6065,Office Supplies,Labels,23.904000000000003,6,0.2
6066,Office Supplies,Supplies,88.96000000000001,8,0.2
6067,Furniture,Chairs,518.272,8,0.2
6068,Furniture,Furnishings,6.98,1,0.0
6069,Technology,Machines,343.20000000000005,1,0.2
6070,Office Supplies,Labels,17.544,3,0.2
6071,Office Supplies,Storage,152.68800000000002,2,0.2
6072,Office Supplies,Fasteners,3.4880000000000004,2,0.2
6073,Office Supplies,Supplies,5.888000000000001,2,0.2
6074,Office Supplies,Binders,153.552,3,0.2
6075,Office Supplies,Storage,270.62,2,0.0
6076,Technology,Accessories,468.90000000000003,6,0.0
6077,Technology,Accessories,72.48,2,0.0
6078,Office Supplies,Supplies,10.95,3,0.0
6079,Furniture,Furnishings,191.82,3,0.0
6080,Office Supplies,Storage,151.056,9,0.2
6081,Furniture,Furnishings,25.16,5,0.6
6082,Office Supplies,Binders,6.215999999999999,6,0.8
6083,Office Supplies,Art,23.616,9,0.2
6084,Technology,Accessories,24.032,2,0.2
6085,Office Supplies,Labels,2.088,1,0.2
6086,Office Supplies,Binders,4.4879999999999995,6,0.8
6087,Furniture,Furnishings,29.22,3,0.0
6088,Office Supplies,Paper,6.48,1,0.0
6089,Office Supplies,Binders,1.1880000000000002,2,0.7
6090,Furniture,Chairs,272.646,3,0.1
6091,Technology,Accessories,212.8,2,0.0
6092,Office Supplies,Paper,38.52,9,0.0
6093,Technology,Accessories,72.64,2,0.0
6094,Office Supplies,Storage,45.4,4,0.0
6095,Office Supplies,Paper,13.76,2,0.0
6096,Furniture,Chairs,80.991,1,0.1
6097,Office Supplies,Binders,11.784,3,0.2
6098,Office Supplies,Fasteners,4.36,2,0.0
6099,Furniture,Chairs,2888.1270000000004,11,0.1
6100,Technology,Phones,1299.66,2,0.0
6101,Furniture,Chairs,2254.41,5,0.1
6102,Technology,Phones,104.85000000000001,3,0.0
6103,Technology,Accessories,59.97,3,0.0
6104,Furniture,Tables,314.532,2,0.4
6105,Office Supplies,Art,13.632,4,0.2
6106,Office Supplies,Appliances,19.431999999999995,2,0.8
6107,Technology,Accessories,65.44,5,0.2
6108,Office Supplies,Labels,6.0,2,0.2
6109,Office Supplies,Binders,1.9079999999999997,3,0.8
6110,Furniture,Chairs,1474.8020000000001,7,0.3
6111,Office Supplies,Appliances,110.096,2,0.2
6112,Office Supplies,Fasteners,16.752000000000002,6,0.2
6113,Furniture,Chairs,1537.0739999999998,9,0.3
6114,Furniture,Chairs,449.372,2,0.3
6115,Office Supplies,Binders,41.904,6,0.2
6116,Technology,Phones,2279.96,4,0.0
6117,Office Supplies,Labels,14.940000000000001,3,0.0
6118,Technology,Phones,191.976,3,0.2
6119,Office Supplies,Art,23.832,3,0.2
6120,Furniture,Furnishings,409.216,8,0.2
6121,Furniture,Bookcases,72.58800000000001,2,0.7
6122,Office Supplies,Storage,61.568,2,0.2
6123,Office Supplies,Paper,20.96,4,0.2
6124,Technology,Accessories,44.75,5,0.0
6125,Office Supplies,Paper,11.96,2,0.0
6126,Office Supplies,Binders,3.912,1,0.2
6127,Furniture,Chairs,327.99600000000004,6,0.1
6128,Office Supplies,Binders,49.408,4,0.2
6129,Technology,Accessories,53.25,3,0.0
6130,Office Supplies,Fasteners,3.76,2,0.0
6131,Furniture,Chairs,767.214,14,0.1
6132,Office Supplies,Paper,163.96,5,0.2
6133,Furniture,Tables,161.28,2,0.2
6134,Office Supplies,Art,192.8,4,0.0
6135,Technology,Accessories,27.695999999999998,3,0.2
6136,Office Supplies,Appliances,73.16399999999999,6,0.8
6137,Office Supplies,Paper,32.064,6,0.2
6138,Furniture,Bookcases,205.666,2,0.15
6139,Office Supplies,Storage,115.44,3,0.0
6140,Office Supplies,Paper,274.8,5,0.0
6141,Office Supplies,Storage,195.64,4,0.0
6142,Technology,Phones,257.98,2,0.0
6143,Office Supplies,Art,119.03999999999999,6,0.0
6144,Office Supplies,Paper,20.07,3,0.0
6145,Office Supplies,Art,11.76,4,0.0
6146,Office Supplies,Art,11.76,4,0.0
6147,Office Supplies,Binders,40.736000000000004,2,0.2
6148,Technology,Phones,201.584,2,0.2
6149,Furniture,Chairs,340.70400000000006,6,0.2
6150,Furniture,Bookcases,354.90000000000003,5,0.0
6151,Furniture,Bookcases,1198.33,10,0.15
6152,Office Supplies,Storage,87.92,4,0.0
6153,Furniture,Furnishings,51.967999999999996,2,0.2
6154,Office Supplies,Storage,51.336000000000006,3,0.2
6155,Office Supplies,Storage,332.704,1,0.2
6156,Furniture,Furnishings,42.40800000000001,3,0.2
6157,Office Supplies,Envelopes,81.53999999999999,3,0.0
6158,Technology,Accessories,167.28,12,0.0
6159,Office Supplies,Storage,772.68,4,0.0
6160,Technology,Phones,323.97600000000006,3,0.2
6161,Office Supplies,Labels,11.808,4,0.2
6162,Office Supplies,Storage,26.160000000000004,3,0.2
6163,Office Supplies,Binders,33.57,5,0.7
6164,Furniture,Furnishings,4.992000000000001,3,0.2
6165,Furniture,Furnishings,20.016000000000002,3,0.2
6166,Technology,Accessories,170.24,2,0.2
6167,Office Supplies,Paper,117.456,3,0.2
6168,Office Supplies,Paper,22.96,2,0.0
6169,Office Supplies,Paper,13.36,2,0.0
6170,Office Supplies,Binders,34.248000000000005,3,0.2
6171,Office Supplies,Art,3.52,2,0.0
6172,Office Supplies,Binders,26.7,5,0.0
6173,Technology,Accessories,21.2,2,0.0
6174,Office Supplies,Storage,838.38,2,0.0
6175,Furniture,Chairs,1690.04,4,0.0
6176,Office Supplies,Storage,85.96,7,0.0
6177,Office Supplies,Envelopes,121.96,2,0.0
6178,Office Supplies,Paper,23.92,4,0.0
6179,Office Supplies,Storage,63.96,2,0.0
6180,Technology,Phones,629.9499999999999,5,0.0
6181,Technology,Phones,113.72999999999999,3,0.0
6182,Office Supplies,Binders,14.6,2,0.0
6183,Office Supplies,Storage,887.84,8,0.0
6184,Furniture,Chairs,403.92,5,0.2
6185,Office Supplies,Art,106.8,10,0.2
6186,Office Supplies,Storage,70.94999999999999,3,0.0
6187,Office Supplies,Binders,34.944,6,0.2
6188,Office Supplies,Art,119.03999999999999,6,0.0
6189,Technology,Phones,383.84000000000003,4,0.2
6190,Furniture,Furnishings,799.5600000000001,9,0.0
6191,Office Supplies,Storage,31.44,3,0.0
6192,Office Supplies,Paper,25.920000000000005,5,0.2
6193,Office Supplies,Binders,6.329999999999999,5,0.8
6194,Office Supplies,Paper,75.88,5,0.2
6195,Technology,Phones,329.988,2,0.4
6196,Office Supplies,Storage,71.376,3,0.2
6197,Office Supplies,Paper,63.769999999999996,7,0.0
6198,Technology,Phones,50.97,3,0.0
6199,Office Supplies,Paper,96.08,2,0.0
6200,Technology,Copiers,1439.968,4,0.2
6201,Technology,Accessories,43.56,3,0.2
6202,Furniture,Chairs,563.92,5,0.2
6203,Technology,Phones,235.152,8,0.4
6204,Furniture,Furnishings,7.712000000000001,2,0.2
6205,Office Supplies,Paper,51.016000000000005,7,0.2
6206,Office Supplies,Fasteners,25.248,4,0.2
6207,Furniture,Chairs,56.686,1,0.3
6208,Office Supplies,Storage,51.168000000000006,2,0.2
6209,Office Supplies,Binders,2793.5280000000002,9,0.2
6210,Office Supplies,Storage,1000.0200000000001,7,0.0
6211,Furniture,Furnishings,65.94,3,0.0
6212,Office Supplies,Fasteners,18.240000000000002,3,0.0
6213,Office Supplies,Appliances,76.12,2,0.0
6214,Office Supplies,Envelopes,7.64,1,0.0
6215,Furniture,Furnishings,68.16,3,0.0
6216,Office Supplies,Envelopes,62.24,8,0.0
6217,Technology,Phones,29.97,3,0.0
6218,Technology,Phones,125.69999999999999,6,0.0
6219,Technology,Phones,191.98,2,0.0
6220,Office Supplies,Storage,20.86,7,0.0
6221,Office Supplies,Labels,56.699999999999996,9,0.0
6222,Furniture,Furnishings,72.704,4,0.2
6223,Office Supplies,Art,12.264,7,0.2
6224,Office Supplies,Storage,218.35200000000003,3,0.2
6225,Furniture,Bookcases,66.29400000000001,1,0.7
6226,Furniture,Chairs,291.168,4,0.2
6227,Technology,Phones,88.77600000000001,3,0.2
6228,Technology,Phones,110.376,4,0.4
6229,Technology,Accessories,55.176,3,0.2
6230,Office Supplies,Art,30.32,4,0.0
6231,Furniture,Chairs,177.568,2,0.2
6232,Office Supplies,Paper,19.44,3,0.0
6233,Office Supplies,Paper,71.28,11,0.0
6234,Office Supplies,Binders,1471.96,5,0.2
6235,Technology,Phones,79.96,5,0.2
6236,Office Supplies,Envelopes,57.576,3,0.2
6237,Office Supplies,Binders,26.336000000000002,4,0.2
6238,Furniture,Furnishings,166.5,3,0.0
6239,Office Supplies,Storage,360.38,2,0.0
6240,Office Supplies,Binders,11.744,1,0.2
6241,Furniture,Furnishings,247.44,8,0.0
6242,Office Supplies,Binders,18.240000000000002,2,0.7
6243,Office Supplies,Supplies,25.349999999999998,3,0.0
6244,Office Supplies,Art,119.03999999999999,6,0.0
6245,Furniture,Furnishings,22.14,3,0.0
6246,Technology,Accessories,13.98,2,0.0
6247,Office Supplies,Binders,43.41,1,0.0
6248,Furniture,Furnishings,6.24,3,0.0
6249,Office Supplies,Appliances,465.16,2,0.0
6250,Office Supplies,Paper,7.98,1,0.0
6251,Office Supplies,Appliances,2.3939999999999997,1,0.8
6252,Office Supplies,Paper,58.32000000000001,9,0.0
6253,Technology,Phones,200.96999999999997,3,0.0
6254,Furniture,Furnishings,21.36,8,0.0
6255,Office Supplies,Labels,9.856000000000002,4,0.2
6256,Office Supplies,Binders,3.444000000000001,1,0.7
6257,Office Supplies,Supplies,384.59200000000004,2,0.2
6258,Office Supplies,Envelopes,22.919999999999998,3,0.0
6259,Office Supplies,Binders,11.36,4,0.0
6260,Office Supplies,Binders,14.592000000000002,3,0.2
6261,Office Supplies,Labels,41.4,4,0.0
6262,Office Supplies,Binders,442.37199999999996,7,0.8
6263,Office Supplies,Binders,34.5,3,0.0
6264,Office Supplies,Binders,28.849999999999998,5,0.0
6265,Office Supplies,Paper,3.4880000000000004,2,0.2
6266,Office Supplies,Paper,143.85600000000002,9,0.2
6267,Technology,Phones,311.98,2,0.0
6268,Office Supplies,Binders,22.450000000000003,5,0.0
6269,Technology,Phones,39.992000000000004,1,0.2
6270,Furniture,Chairs,1159.056,9,0.2
6271,Office Supplies,Art,179.89999999999998,5,0.0
6272,Technology,Accessories,116.312,7,0.2
6273,Furniture,Furnishings,12.419999999999998,3,0.0
6274,Technology,Accessories,428.40000000000003,3,0.0
6275,Furniture,Furnishings,24.75,5,0.0
6276,Office Supplies,Labels,87.71,7,0.0
6277,Office Supplies,Storage,69.52,2,0.0
6278,Technology,Phones,20.784000000000002,2,0.2
6279,Office Supplies,Binders,12.816,3,0.2
6280,Office Supplies,Labels,5.904,2,0.2
6281,Furniture,Furnishings,63.824000000000005,2,0.2
6282,Office Supplies,Storage,141.552,3,0.2
6283,Office Supplies,Envelopes,304.9,5,0.0
6284,Furniture,Chairs,563.24,5,0.2
6285,Furniture,Tables,661.176,2,0.4
6286,Technology,Phones,239.976,3,0.2
6287,Furniture,Tables,502.48800000000006,3,0.2
6288,Office Supplies,Binders,196.704,6,0.2
6289,Furniture,Chairs,915.1360000000001,4,0.2
6290,Furniture,Furnishings,327.76,8,0.0
6291,Furniture,Chairs,701.96,2,0.0
6292,Technology,Phones,88.77600000000001,3,0.2
6293,Office Supplies,Art,64.14,3,0.0
6294,Office Supplies,Binders,33.552,1,0.2
6295,Office Supplies,Appliances,1737.1799999999998,6,0.0
6296,Office Supplies,Storage,704.25,5,0.0
6297,Office Supplies,Paper,141.76,4,0.0
6298,Office Supplies,Binders,36.36,3,0.2
6299,Furniture,Furnishings,25.83,3,0.0
6300,Office Supplies,Binders,24.587999999999994,3,0.8
6301,Office Supplies,Envelopes,13.984000000000002,2,0.2
6302,Technology,Phones,195.96000000000004,5,0.2
6303,Office Supplies,Paper,74.352,3,0.2
6304,Office Supplies,Paper,6.68,1,0.0
6305,Office Supplies,Supplies,17.584000000000003,7,0.2
6306,Furniture,Chairs,104.78399999999999,1,0.2
6307,Office Supplies,Paper,47.952000000000005,3,0.2
6308,Furniture,Chairs,650.3520000000001,3,0.2
6309,Office Supplies,Labels,629.1840000000001,8,0.2
6310,Office Supplies,Paper,15.176,1,0.2
6311,Furniture,Furnishings,127.94999999999999,3,0.0
6312,Office Supplies,Storage,579.51,3,0.0
6313,Technology,Phones,14.99,1,0.0
6314,Office Supplies,Art,151.92,4,0.0
6315,Office Supplies,Labels,196.62,2,0.0
6316,Office Supplies,Paper,144.12,3,0.0
6317,Office Supplies,Paper,15.96,2,0.0
6318,Technology,Phones,39.96000000000001,5,0.2
6319,Office Supplies,Paper,34.08,6,0.0
6320,Office Supplies,Paper,10.368000000000002,2,0.2
6321,Office Supplies,Binders,7.752000000000001,3,0.2
6322,Office Supplies,Envelopes,15.28,2,0.0
6323,Technology,Machines,65.97,3,0.0
6324,Office Supplies,Paper,33.4,5,0.0
6325,Office Supplies,Envelopes,210.84,4,0.0
6326,Office Supplies,Storage,13.98,1,0.0
6327,Furniture,Furnishings,272.94,3,0.0
6328,Office Supplies,Binders,19.05,5,0.0
6329,Office Supplies,Appliances,247.716,4,0.1
6330,Office Supplies,Storage,66.58,2,0.0
6331,Office Supplies,Art,43.92,3,0.0
6332,Furniture,Furnishings,14.73,3,0.0
6333,Office Supplies,Binders,29.700000000000003,5,0.0
6334,Office Supplies,Paper,49.12,4,0.0
6335,Office Supplies,Binders,18.28,5,0.2
6336,Furniture,Furnishings,47.04,4,0.0
6337,Technology,Phones,339.96000000000004,5,0.2
6338,Technology,Phones,87.8,4,0.0
6339,Furniture,Chairs,221.382,2,0.1
6340,Technology,Machines,5199.96,4,0.0
6341,Office Supplies,Storage,156.512,4,0.2
6342,Technology,Accessories,119.85000000000001,3,0.0
6343,Office Supplies,Binders,30.44,2,0.0
6344,Office Supplies,Binders,69.28,2,0.0
